Run: 2, epoch: 34, HR@10: 0.5385, NDCG@10: 0.2447, AUC: 0.8616,                                 kg train loss: 526.0886, cf train loss: 639.6055,                                 kg eval loss: 510.9765, cf eval loss: 33.6216 
Run: 2, epoch: 35, HR@10: 0.5386, NDCG@10: 0.2447, AUC: 0.8630,                                 kg train loss: 523.4567, cf train loss: 639.4958,                                 kg eval loss: 510.5085, cf eval loss: 33.3798 
Run: 2, epoch: 36, HR@10: 0.5380, NDCG@10: 0.2444, AUC: 0.8615,                                 kg train loss: 521.0755, cf train loss: 639.9167,                                 kg eval loss: 506.0251, cf eval loss: 33.6813 
Run: 2, epoch: 37, HR@10: 0.5447, NDCG@10: 0.2475, AUC: 0.8630,                                 kg train loss: 521.4668, cf train loss: 638.9121,                                 kg eval loss: 507.3052, cf eval loss: 33.3405 
Run: 2, epoch: 38, HR@10: 0.5421, NDCG@10: 0.2463, AUC: 0.8644,                                 kg train loss: 518.0688, cf train loss: 638.8113,                                 kg eval loss: 505.0228, cf eval loss: 32.9673 
Run: 2, epoch: 39, HR@10: 0.5379, NDCG@10: 0.2444, AUC: 0.8616,                                 kg train loss: 517.8557, cf train loss: 639.4586,                                 kg eval loss: 503.0297, cf eval loss: 33.6418 
Run: 2, epoch: 40, HR@10: 0.5400, NDCG@10: 0.2454, AUC: 0.8622,                                 kg train loss: 515.7835, cf train loss: 639.8062,                                 kg eval loss: 503.1467, cf eval loss: 33.5136 
Run: 2, epoch: 41, HR@10: 0.5411, NDCG@10: 0.2459, AUC: 0.8622,                                 kg train loss: 513.3543, cf train loss: 638.6685,                                 kg eval loss: 500.3887, cf eval loss: 33.3650 
Run: 2, epoch: 42, HR@10: 0.5392, NDCG@10: 0.2450, AUC: 0.8618,                                 kg train loss: 513.1293, cf train loss: 639.7114,                                 kg eval loss: 499.5151, cf eval loss: 33.5017 
Run: 2, epoch: 43, HR@10: 0.5382, NDCG@10: 0.2445, AUC: 0.8636,                                 kg train loss: 513.4073, cf train loss: 639.2570,                                 kg eval loss: 496.4403, cf eval loss: 33.3411 
Run: 2, epoch: 44, HR@10: 0.5440, NDCG@10: 0.2472, AUC: 0.8642,                                 kg train loss: 511.5872, cf train loss: 639.2552,                                 kg eval loss: 496.5092, cf eval loss: 33.0849 
Run: 2, epoch: 45, HR@10: 0.5376, NDCG@10: 0.2442, AUC: 0.8622,                                 kg train loss: 510.7849, cf train loss: 638.2372,                                 kg eval loss: 494.9872, cf eval loss: 33.5296 
Run: 2, epoch: 46, HR@10: 0.5390, NDCG@10: 0.2449, AUC: 0.8624,                                 kg train loss: 508.5357, cf train loss: 638.2979,                                 kg eval loss: 493.8718, cf eval loss: 33.4896 
Run: 2, epoch: 47, HR@10: 0.5409, NDCG@10: 0.2458, AUC: 0.8628,                                 kg train loss: 508.5722, cf train loss: 638.1165,                                 kg eval loss: 493.4280, cf eval loss: 33.4733 
Run: 2, epoch: 48, HR@10: 0.5349, NDCG@10: 0.2430, AUC: 0.8619,                                 kg train loss: 504.6122, cf train loss: 639.5380,                                 kg eval loss: 492.0158, cf eval loss: 33.6106 
Run: 2, epoch: 49, HR@10: 0.5393, NDCG@10: 0.2450, AUC: 0.8626,                                 kg train loss: 505.6860, cf train loss: 638.6842,                                 kg eval loss: 490.7787, cf eval loss: 33.5009 
Run: 2, epoch: 50, HR@10: 0.5385, NDCG@10: 0.2447, AUC: 0.8613,                                 kg train loss: 504.3135, cf train loss: 638.1695,                                 kg eval loss: 488.3025, cf eval loss: 33.6457 
Run: 2, Duration: 20597.6810, HR@10: 0.5385, NDCG@10: 0.2447, AUC: 0.8613, train_loss: 504.3135, eval loss: 638.1695
Run: 3, epoch: 1, HR@10: 0.4514, NDCG@10: 0.2051, AUC: 0.8450,                                 kg train loss: 1330.3130, cf train loss: 847.4569,                                 kg eval loss: 852.0637, cf eval loss: 35.5301 
Run: 3, epoch: 2, HR@10: 0.4798, NDCG@10: 0.2180, AUC: 0.8516,                                 kg train loss: 862.7234, cf train loss: 707.7411,                                 kg eval loss: 796.2677, cf eval loss: 34.6848 
Run: 3, epoch: 3, HR@10: 0.4969, NDCG@10: 0.2258, AUC: 0.8555,                                 kg train loss: 799.8825, cf train loss: 688.2108,                                 kg eval loss: 754.9704, cf eval loss: 34.0560 
Run: 3, epoch: 4, HR@10: 0.5109, NDCG@10: 0.2321, AUC: 0.8560,                                 kg train loss: 770.5452, cf train loss: 676.3636,                                 kg eval loss: 735.5867, cf eval loss: 34.0893 
Run: 3, epoch: 5, HR@10: 0.5128, NDCG@10: 0.2330, AUC: 0.8584,                                 kg train loss: 747.0634, cf train loss: 668.4113,                                 kg eval loss: 720.7885, cf eval loss: 33.7176 
Run: 3, epoch: 6, HR@10: 0.5162, NDCG@10: 0.2345, AUC: 0.8570,                                 kg train loss: 735.3603, cf train loss: 663.2865,                                 kg eval loss: 709.1125, cf eval loss: 34.1455 
Run: 3, epoch: 7, HR@10: 0.5211, NDCG@10: 0.2368, AUC: 0.8582,                                 kg train loss: 723.0769, cf train loss: 660.4176,                                 kg eval loss: 699.6855, cf eval loss: 33.9997 
Run: 3, epoch: 8, HR@10: 0.5243, NDCG@10: 0.2382, AUC: 0.8591,                                 kg train loss: 713.2147, cf train loss: 656.2315,                                 kg eval loss: 691.1910, cf eval loss: 33.7120 
